#Id,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles,eigencentrality,pageranks,Authority,Hub
1002,6,54,9,0.218799,0.224234,0,1,5,1,15,0.000301,0.000024,0,0
1022,60,774,7,0.323386,0.33917,58237.277603,1,6,0.324859,575,0.015838,0.000072,0.001095,0.001095
1023,185,2114,8,0.338814,0.361895,488400.052113,1,6,0.161046,2741,0.048522,0.000204,0.003465,0.003465
1024,174,2037,7,0.344586,0.366935,510968.431618,1,6,0.1766,2658,0.048804,0.000189,0.003391,0.003391
1025,20,230,8,0.272574,0.282923,9.509041,1,6,0.821053,156,0.003128,0.000024,0.000126,0.000126
1026,72,912,8,0.321584,0.340473,42345.374746,1,6,0.327074,836,0.020404,0.000079,0.001313,0.001313
1027,11,110,8,0.272451,0.282597,0,1,6,1,55,0.002166,0.000015,0.000097,0.000097
1028,11,110,8,0.272451,0.282597,0,1,6,1,55,0.002166,0.000015,0.000097,0.000097
1029,24,259,8,0.272902,0.283276,295.883048,1,6,0.503623,139,0.003084,0.000033,0.000115,0.000115
1030,43,497,8,0.287177,0.298866,221716.854932,1,6,0.397564,359,0.005989,0.000054,0.000243,0.000243
1031,38,497,8,0.28897,0.301108,1614.053356,1,6,0.554765,390,0.006941,0.000044,0.000327,0.000327
1032,230,2749,7,0.35284,0.374751,1346108.55642,1,6,0.125992,3318,0.061672,0.000258,0.004485,0.004485
4083,7,85,8,0.272047,0.282107,0,1,6,1,21,0.00103,0.000015,0.000041,0.000041
4084,7,79,8,0.272047,0.282107,0,1,6,1,21,0.00103,0.000015,0.000041,0.000041
4085,7,70,8,0.272047,0.282107,0,1,6,1,21,0.00103,0.000015,0.000041,0.000041
4086,7,70,8,0.272047,0.282107,0,1,6,1,21,0.00103,0.000015,0.000041,0.000041
4087,10,102,8,0.272229,0.282354,18.020911,1,6,0.666667,30,0.001655,0.000018,0.00007,0.00007
4088,14,169,8,0.272062,0.28221,22.5,1,6,0.483516,44,0.001678,0.000029,0.000061,0.000061
669,42,580,8,0.291544,0.305018,15750.197834,1,6,0.363531,313,0.008007,0.000055,0.000384,0.000384
670,206,2719,7,0.356257,0.379725,1784686.094814,1,6,0.134738,2845,0.063584,0.000253,0.004152,0.004152
3009,591,7846,7,0.381236,0.410549,10077123.189186,1,6,0.071972,12548,0.197345,0.000689,0.014924,0.014924
12044,63,682,7,0.333156,0.35259,34722.104375,1,6,0.38044,743,0.03639,0.000061,0.003097,0.003097
4013,85,1179,7,0.336294,0.356784,176798.193721,1,6,0.32437,1158,0.039193,0.0001,0.002633,0.002633
8497,77,1032,7,0.332952,0.351722,69160.146188,1,6,0.357485,1046,0.030506,0.000085,0.002213,0.002213
2096,72,732,8,0.302598,0.317162,950626.040512,1,6,0.223396,571,0.013041,0.000134,0.000642,0.000642
793,93,662,7,0.31954,0.33704,2845813.607435,1,9,0.299673,1282,0.018224,0.000101,0.001215,0.001215
8313,55,669,7,0.330121,0.347662,58387.022351,1,6,0.379125,563,0.021374,0.000064,0.001491,0.001491
8314,57,721,8,0.318789,0.337074,29744.030384,1,6,0.382832,611,0.017474,0.000066,0.001147,0.001147
9546,43,491,8,0.291295,0.304117,541487.376306,1,6,0.170543,154,0.005498,0.000088,0.000205,0.000205
9598,139,1388,7,0.348616,0.372725,398258.864738,1,6,0.301845,2895,0.098131,0.000145,0.008149,0.008149
3642,169,2112,7,0.32542,0.342356,860674.678074,1,76,0.423852,6017,0.031998,0.000097,0.000874,0.000874
12577,16,133,8,0.286765,0.298293,37375.414679,1,6,0.425,51,0.002861,0.000036,0.000132,0.000132
2095,16,162,8,0.28929,0.301227,42173.055562,1,6,0.425,51,0.004033,0.000033,0.000216,0.000216
3948,164,1317,7,0.342434,0.364404,4226885.502934,1,354,0.112674,1506,0.049081,0.000196,0.003674,0.003674
4014,1,10,8,0.251663,0.259829,0,1,6,0,0,0.000215,0.000005,0.000011,0.000011
2179,52,523,8,0.324563,0.345281,177861.84821,1,354,0.303922,403,0.028961,0.000053,0.002387,0.002387
5194,57,527,7,0.333923,0.354935,55492.034985,1,20,0.520677,831,0.060025,0.000052,0.004558,0.004558
5195,7,70,8,0.267019,0.278826,0,1,21,1,21,0.001754,0.000013,0.000121,0.000121
5196,7,70,8,0.267019,0.278826,0,1,21,1,21,0.001754,0.000013,0.000121,0.000121
5197,24,244,8,0.306292,0.32413,20013.715693,1,21,0.344203,95,0.009797,0.000036,0.000776,0.000776
5198,7,70,8,0.267019,0.278826,0,1,21,1,21,0.001754,0.000013,0.000121,0.000121
5199,7,70,8,0.267019,0.278826,0,1,21,1,21,0.001754,0.000013,0.000121,0.000121
5200,21,198,8,0.278818,0.292737,816.031918,1,21,0.452381,95,0.005054,0.00003,0.000352,0.000352
3960,507,5727,7,0.364264,0.396155,1398780.39284,1,21,0.17081,21910,0.283571,0.000398,0.023076,0.023076
7680,18,199,8,0.285951,0.297357,276.99693,1,6,0.784314,120,0.004233,0.000023,0.000239,0.000239
7095,3,30,8,0.280431,0.292047,0,1,6,1,3,0.001297,0.000008,0.000076,0.000076
7096,3,30,8,0.280431,0.292047,0,1,6,1,3,0.001297,0.000008,0.000076,0.000076
8496,30,265,8,0.312408,0.330728,5449.031051,1,6,0.422989,184,0.017077,0.000031,0.001612,0.001612
8498,11,99,8,0.280131,0.291524,0,1,6,1,55,0.002252,0.000015,0.000125,0.000125
8499,16,169,8,0.285852,0.297448,469.135849,1,6,0.708333,85,0.003827,0.000021,0.000219,0.000219
8501,11,99,8,0.280131,0.291524,0,1,6,1,55,0.002252,0.000015,0.000125,0.000125
8502,24,287,8,0.285359,0.296828,254.80072,1,6,0.771739,213,0.00456,0.000029,0.00024,0.00024
9013,8,80,8,0.280038,0.291351,0,1,6,1,28,0.001575,0.000017,0.000088,0.000088
9014,8,80,8,0.280038,0.291351,0,1,6,1,28,0.001575,0.000017,0.000088,0.000088
9015,8,80,8,0.280038,0.291351,0,1,6,1,28,0.001575,0.000017,0.000088,0.000088
9016,8,80,8,0.280038,0.291351,0,1,6,1,28,0.001575,0.000017,0.000088,0.000088
9017,8,80,8,0.280038,0.291351,0,1,6,1,28,0.001575,0.000017,0.000088,0.000088
9018,8,80,8,0.280038,0.291351,0,1,6,1,28,0.001575,0.000017,0.000088,0.000088
9019,8,80,8,0.280038,0.291351,0,1,6,1,28,0.001575,0.000017,0.000088,0.000088
9545,7,91,8,0.281113,0.292449,9195.46236,1,6,0.619048,13,0.0017,0.000015,0.000092,0.000092
9832,5,50,8,0.285379,0.29651,0,1,6,1,10,0.002494,0.00001,0.00017,0.00017
9833,8,72,8,0.286645,0.297959,7280.668162,1,6,0.464286,13,0.002816,0.000014,0.000183,0.000183
11591,44,428,7,0.331404,0.350424,178617.055692,1,19,0.39852,377,0.031565,0.000054,0.002313,0.002313
8632,5,50,9,0.223673,0.229305,0,1,43,1,10,0.000263,0.000021,0.000001,0.000001
8633,5,50,9,0.223673,0.229305,0,1,43,1,10,0.000263,0.000021,0.000001,0.000001
8634,5,50,9,0.223673,0.229305,0,1,43,1,10,0.000263,0.000021,0.000001,0.000001
8635,5,50,9,0.223673,0.229305,0,1,43,1,10,0.000263,0.000021,0.000001,0.000001
3344,31,417,8,0.288105,0.300443,926277.540345,1,43,0.146237,68,0.003862,0.000097,0.000181,0.000181
8636,5,52,9,0.223673,0.229305,0,1,43,1,10,0.000263,0.000021,0.000001,0.000001
11585,4,40,9,0.226419,0.234214,0,1,19,1,6,0.000466,0.00001,0.000004,0.000004
11586,17,122,8,0.251707,0.260492,15333.089776,1,19,0.617647,84,0.001417,0.000028,0.000026,0.000026
11587,141,999,8,0.292519,0.310253,92885.731063,1,3,0.944478,9322,0.062679,0.000036,0.000944,0.000944
11588,4,40,9,0.226419,0.234214,0,1,19,1,6,0.000466,0.00001,0.000004,0.000004
11589,4,40,9,0.226419,0.234214,0,1,19,1,6,0.000466,0.00001,0.000004,0.000004
8854,40,377,7,0.324545,0.342151,190148.264827,1,19,0.344872,269,0.021639,0.000056,0.001625,0.001625
11782,20,162,8,0.30797,0.324621,29822.162947,1,19,0.578947,110,0.007622,0.00003,0.000592,0.000592
11789,15,116,8,0.24945,0.257493,9.338518,1,19,0.809524,85,0.001091,0.000024,0.000024,0.000024
11590,15,152,8,0.313004,0.326904,13214.683594,1,19,0.514286,54,0.00868,0.000022,0.00058,0.00058
11790,5,40,8,0.249086,0.256915,0,1,19,1,10,0.000524,0.00001,0.000021,0.000021
12687,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12688,29,249,7,0.31711,0.332385,83337.601534,1,354,0.497537,202,0.009107,0.000039,0.000496,0.000496
12689,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12690,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12691,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12692,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12693,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12694,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12695,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12696,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12697,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12698,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12699,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12700,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12701,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12702,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
12703,18,162,8,0.25883,0.268281,0,1,354,1,153,0.001382,0.000025,0.000029,0.000029
8100,4,41,9,0.236656,0.244637,0,1,35,1,6,0.00025,0.000015,0.000004,0.000004
8101,4,40,9,0.236656,0.244637,0,1,35,1,6,0.00025,0.000015,0.000004,0.000004
8102,7,66,8,0.250716,0.258792,1119.212571,1,35,0.47619,10,0.000529,0.000022,0.000012,0.000012
8103,11,111,8,0.247356,0.255116,31346.776416,1,35,0.290909,16,0.000697,0.000037,0.00001,0.00001
8104,36,340,8,0.309304,0.327831,542390.942803,1,40,0.184127,116,0.012003,0.000081,0.000873,0.000873
5,65,816,9,0.215415,0.221931,19249.755664,1,28,0.517788,1077,0.004887,0.000051,0,0
6,26,344,9,0.205777,0.210433,1.523732,1,28,0.929231,302,0.002128,0.000022,0,0
7,34,502,9,0.212805,0.218272,3931.077839,1,28,0.721925,405,0.002659,0.000029,0,0
8,34,502,9,0.212805,0.218272,3931.077839,1,28,0.721925,405,0.002659,0.000029,0,0
9,24,386,9,0.205771,0.210388,4.526147,1,28,0.82971,229,0.001913,0.000021,0,0
10,151,2143,8,0.259034,0.268807,2712681.293515,1,28,0.21404,2424,0.010381,0.000126,0.000003,0.000003
11,70,979,9,0.21391,0.220302,8349.284429,1,28,0.529193,1278,0.005232,0.000054,0,0
12,70,979,9,0.21391,0.220302,8349.284429,1,28,0.529193,1278,0.005232,0.000054,0,0
13,49,643,9,0.212726,0.218571,2979.772758,1,28,0.719388,846,0.003769,0.000038,0,0
14,59,693,9,0.210041,0.215906,14967.675731,1,28,0.499708,855,0.00435,0.000047,0,0
15,51,779,9,0.207236,0.212564,894.54849,1,28,0.632157,806,0.003875,0.00004,0,0
16,76,1179,9,0.213918,0.220391,10159.774853,1,28,0.478596,1364,0.005572,0.000059,0,0
17,18,305,9,0.205763,0.210299,0.04,1,28,0.993464,152,0.001492,0.000017,0,0
18,111,1533,8,0.257263,0.266618,1580084.480967,1,28,0.301229,1839,0.007978,0.000089,0.000003,0.000003
7170,86,845,9,0.208755,0.214703,5565.003758,1,28,0.403283,1474,0.006259,0.000066,0,0
7171,43,549,9,0.207222,0.212431,501.561348,1,28,0.715393,646,0.003259,0.000035,0,0
7172,27,306,9,0.205778,0.210447,1.859604,1,28,0.920228,323,0.002196,0.000023,0,0
7173,53,601,9,0.214531,0.22067,11550.897204,1,28,0.637881,879,0.004017,0.000043,0,0
9894,41,628,9,0.20722,0.212402,285.065483,1,28,0.726829,596,0.003007,0.000035,0,0
9895,48,727,9,0.207229,0.212505,1071.57249,1,28,0.583333,658,0.003371,0.000042,0,0
9463,70,905,8,0.246621,0.254009,488986.241809,1,28,0.36853,890,0.004818,0.000065,0.000003,0.000003
9898,45,623,9,0.207225,0.212461,952.727218,1,28,0.628283,622,0.00321,0.00004,0,0
9899,38,577,9,0.207216,0.212357,8.941121,1,28,0.815078,573,0.002843,0.000032,0,0
9900,38,577,9,0.207216,0.212357,8.941121,1,28,0.815078,573,0.002843,0.000032,0,0
9901,38,577,9,0.207216,0.212357,8.941121,1,28,0.815078,573,0.002843,0.000032,0,0
9902,46,699,9,0.207226,0.212476,815.205788,1,28,0.623188,645,0.00327,0.00004,0,0
9903,38,577,9,0.207216,0.212357,8.941121,1,28,0.815078,573,0.002843,0.000032,0,0
9905,38,577,9,0.207216,0.212357,8.941121,1,28,0.815078,573,0.002843,0.000032,0,0
9906,38,577,9,0.207216,0.212357,8.941121,1,28,0.815078,573,0.002843,0.000032,0,0
9908,48,727,9,0.207229,0.212505,1071.57249,1,28,0.583333,658,0.003371,0.000042,0,0
10307,68,730,9,0.213908,0.220272,7979.550183,1,28,0.541703,1234,0.005099,0.000052,0,0
9896,34,500,9,0.207211,0.212298,3.4,1,28,0.909091,510,0.002586,0.000029,0,0
9897,17,153,9,0.207189,0.212046,0,1,28,1,136,0.001289,0.000017,0,0
9904,17,153,9,0.207189,0.212046,0,1,28,1,136,0.001289,0.000017,0,0
9907,17,153,9,0.207189,0.212046,0,1,28,1,136,0.001289,0.000017,0,0
561,14,311,10,0.195275,0.199944,0.4,1,7,0.956044,87,0.000865,0.000019,0,0
558,14,317,10,0.195275,0.199944,0.4,1,7,0.956044,87,0.000865,0.000019,0,0
559,14,320,10,0.195275,0.199944,0.4,1,7,0.956044,87,0.000865,0.000019,0,0
4325,13,229,10,0.195274,0.19993,0,1,7,1,78,0.000814,0.000018,0,0
555,56,743,10,0.19963,0.206419,28635.298492,1,9,0.603896,930,0.00749,0.000037,0,0
4324,13,229,10,0.195274,0.19993,0,1,7,1,78,0.000814,0.000018,0,0
563,14,311,10,0.195275,0.199944,0.4,1,7,0.956044,87,0.000865,0.000019,0,0
553,14,311,10,0.195275,0.199944,0.4,1,7,0.956044,87,0.000865,0.000019,0,0
560,49,681,10,0.19541,0.200737,464.447842,1,7,0.609694,717,0.003409,0.000044,0,0
554,14,311,10,0.195275,0.199944,0.4,1,7,0.956044,87,0.000865,0.000019,0,0
562,98,1331,9,0.242525,0.251792,2694305.493106,1,7,0.251631,1196,0.007315,0.000099,0.000001,0.000001
557,14,311,10,0.195275,0.199944,0.4,1,7,0.956044,87,0.000865,0.000019,0,0
10285,26,219,9,0.205777,0.210433,1.78627,1,28,0.92,299,0.002098,0.000022,0,0
10288,83,852,9,0.215513,0.2223,43238.693572,1,28,0.401117,1365,0.005983,0.000065,0,0
9471,49,553,9,0.212726,0.218571,7746.646981,1,28,0.713435,839,0.003746,0.000039,0,0
10289,35,270,9,0.207299,0.212234,1908.582207,1,28,0.779832,464,0.002767,0.000029,0,0
10291,49,528,9,0.212726,0.218571,7746.646981,1,28,0.713435,839,0.003746,0.000039,0,0
10292,49,528,9,0.212726,0.218571,7746.646981,1,28,0.713435,839,0.003746,0.000039,0,0
10294,11,91,9,0.212774,0.217932,2067.425656,1,28,0.890909,49,0.000929,0.000013,0,0
10300,44,443,9,0.212719,0.218497,2340.88822,1,28,0.806554,763,0.003439,0.000035,0,0
10301,44,390,9,0.212719,0.218497,2340.88822,1,28,0.806554,763,0.003439,0.000035,0,0
10303,23,204,8,0.263194,0.271702,167943.725656,1,6,0.29249,74,0.001687,0.000043,0.000013,0.000013
10304,43,377,9,0.212718,0.218482,2230.222511,1,28,0.819491,740,0.003363,0.000034,0,0
10305,26,212,8,0.262132,0.271161,348887.895329,1,28,0.436923,142,0.00238,0.000036,0.000013,0.000013
556,10,106,10,0.195271,0.199885,0,1,7,1,45,0.000654,0.000015,0,0
4326,13,130,10,0.195274,0.19993,0,1,7,1,78,0.000814,0.000018,0,0
4327,13,130,10,0.195274,0.19993,0,1,7,1,78,0.000814,0.000018,0,0
856,317,5176,9,0.2468,0.259399,661165.691278,1,9,0.221559,11097,0.037288,0.000147,0.000004,0.000004
858,302,4695,9,0.246362,0.258675,352789.316386,1,9,0.237178,10780,0.036121,0.000139,0.000002,0.000002
865,408,7518,9,0.249076,0.262863,2023889.190938,1,9,0.157573,13083,0.044389,0.000212,0.000005,0.000005
1202,3,24,1,1,1,0,3,8,1,3,0.000142,0.000028,0,0
1203,3,24,1,1,1,0,3,8,1,3,0.000142,0.000028,0,0
1204,3,24,1,1,1,0,3,8,1,3,0.000142,0.000028,0,0
1205,3,24,1,1,1,0,3,8,1,3,0.000142,0.000028,0,0
2399,48,865,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
2400,48,865,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
2401,36,506,10,0.199644,0.205837,1.174754,1,9,0.952381,600,0.003946,0.000022,0,0
2402,48,865,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
2403,39,625,10,0.199648,0.205881,2.367542,1,9,0.919028,681,0.004171,0.000023,0,0
2404,48,865,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
2405,48,865,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
2406,51,840,10,0.199668,0.206084,34.570079,1,9,0.744314,949,0.005201,0.000029,0,0
2407,48,719,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
2408,46,508,10,0.199662,0.20601,10.960911,1,9,0.837681,867,0.004518,0.000027,0,0
2409,36,523,10,0.199644,0.205837,1.174754,1,9,0.952381,600,0.003946,0.000022,0,0
2410,47,595,10,0.199663,0.206025,12.359701,1,9,0.825162,892,0.004584,0.000028,0,0
2411,31,310,10,0.199638,0.205763,0,1,9,1,465,0.003347,0.000019,0,0
2412,36,432,10,0.199644,0.205837,1.287184,1,9,0.946032,596,0.003953,0.000022,0,0
2413,33,397,10,0.199641,0.205793,0.230759,1,9,0.986742,521,0.003728,0.00002,0,0
2414,33,346,10,0.199641,0.205793,0.230759,1,9,0.986742,521,0.003728,0.00002,0,0
2415,37,544,10,0.199645,0.205852,4.194992,1,9,0.912913,608,0.00412,0.000022,0,0
2416,114,1382,10,0.199912,0.207511,1562.034725,1,9,0.479739,3090,0.01576,0.000055,0.000001,0.000001
2417,31,310,10,0.199638,0.205763,0,1,9,1,465,0.003347,0.000019,0,0
2418,46,528,10,0.199662,0.20601,10.960911,1,9,0.837681,867,0.004518,0.000027,0,0
2419,48,802,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
2420,37,477,10,0.199645,0.205852,1.865712,1,9,0.930931,620,0.004018,0.000022,0,0
2421,36,565,10,0.199644,0.205837,1.174754,1,9,0.952381,600,0.003946,0.000022,0,0
2422,39,676,10,0.199648,0.205881,2.367542,1,9,0.919028,681,0.004171,0.000023,0,0
2423,36,506,10,0.199644,0.205837,1.174754,1,9,0.952381,600,0.003946,0.000022,0,0
2424,48,658,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
2425,106,1785,9,0.205446,0.213531,12023.21114,1,9,0.484636,2697,0.010448,0.000052,0,0
2426,162,1968,9,0.2467,0.257094,493764.028573,1,9,0.376735,4913,0.019547,0.000073,0.000003,0.000003
2427,48,698,10,0.199664,0.206039,13.179877,1,9,0.820035,925,0.004842,0.000028,0,0
342,145,1863,10,0.200076,0.208456,4643.578698,1,9,0.403736,4215,0.019077,0.000071,0.000001,0.000001
339,243,3131,9,0.24793,0.259057,1981513.623394,1,9,0.244295,7183,0.028738,0.000144,0.000005,0.000005
10785,36,326,10,0.19954,0.20588,154.994379,1,9,0.838095,528,0.006009,0.000021,0,0
10783,80,925,10,0.199593,0.206536,353.351918,1,9,0.568354,1796,0.0118,0.00004,0,0
336,50,626,10,0.199691,0.206607,736.52665,1,9,0.586122,718,0.006838,0.00003,0,0
7310,6,60,9,0.205228,0.209524,0,1,51,1,15,0.000322,0.000021,0,0
7311,6,60,9,0.205228,0.209524,0,1,51,1,15,0.000322,0.000021,0,0
7312,6,60,9,0.205228,0.209524,0,1,51,1,15,0.000322,0.000021,0,0
7313,6,60,9,0.205228,0.209524,0,1,51,1,15,0.000322,0.000021,0,0
7314,6,60,9,0.205228,0.209524,0,1,51,1,15,0.000322,0.000021,0,0
5443,25,233,8,0.256007,0.263888,386495.820527,1,51,0.226667,68,0.001529,0.000075,0.000004,0.000004
4484,39,367,8,0.236267,0.244023,597503.704816,1,51,0.145749,108,0.002151,0.000118,0.000002,0.000002
721,37,393,8,0.257059,0.265567,939112.884187,1,259,0.153153,102,0.002265,0.000116,0.000006,0.000006
5455,4,58,8,0.244286,0.249946,0,1,54,1,6,0.000247,0.000016,0.000001,0.000001
8148,5,76,8,0.244288,0.24996,994.144033,1,54,0.7,7,0.000293,0.00002,0.000001,0.000001
8149,4,48,8,0.244286,0.249946,0,1,54,1,6,0.000247,0.000016,0.000001,0.000001
3713,39,571,8,0.320705,0.334064,720292.706125,1,54,0.145749,108,0.006571,0.000122,0.000283,0.000283
616,32,500,7,0.272128,0.282021,97470.714755,1,54,0.227823,113,0.002744,0.000081,0.000039,0.000039
10784,6,60,10,0.198685,0.203549,0,1,9,1,15,0.000759,0.000008,0,0
10786,6,60,10,0.198685,0.203549,0,1,9,1,15,0.000759,0.000008,0,0
3892,8,92,9,0.204502,0.208602,0,1,259,1,28,0.000424,0.000025,0,0
3891,8,92,9,0.204502,0.208602,0,1,259,1,28,0.000424,0.000025,0,0
19,23,237,9,0.214009,0.220859,1463.109932,1,77,0.675889,171,0.001325,0.000032,0.000002,0.000002
20,23,237,9,0.214009,0.220859,1463.109932,1,77,0.675889,171,0.001325,0.000032,0.000002,0.000002
21,9,81,9,0.203354,0.208881,0,1,77,1,36,0.00054,0.000015,0.000001,0.000001
22,59,450,8,0.254232,0.265294,78767.244691,1,77,0.430742,737,0.004695,0.000054,0.000241,0.000241
23,26,252,8,0.25064,0.259476,31740.965849,1,77,0.643077,209,0.001657,0.000033,0.000014,0.000014
24,9,81,9,0.203354,0.208881,0,1,77,1,36,0.00054,0.000015,0.000001,0.000001
25,24,252,8,0.246479,0.254456,37109.049642,1,77,0.626812,173,0.001451,0.000033,0.000007,0.000007
26,9,81,9,0.203354,0.208881,0,1,77,1,36,0.00054,0.000015,0.000001,0.000001
27,9,81,9,0.203354,0.208881,0,1,77,1,36,0.00054,0.000015,0.000001,0.000001
28,40,421,8,0.25163,0.260877,100692.922997,1,77,0.437179,341,0.002492,0.00005,0.000019,0.000019
8059,45,435,7,0.326036,0.343916,473997.880741,1,20,0.193939,192,0.018165,0.000064,0.001246,0.001246
8889,15,154,8,0.261062,0.271806,1161.854683,1,20,0.542857,57,0.001617,0.000024,0.000065,0.000065
8890,90,964,7,0.333587,0.354305,735901.066399,1,20,0.186517,747,0.039486,0.000107,0.002737,0.002737
8891,9,90,8,0.259873,0.270291,0,1,20,1,36,0.001161,0.000016,0.000054,0.000054
8892,9,90,8,0.259873,0.270291,0,1,20,1,36,0.001161,0.000016,0.000054,0.000054
8893,10,102,8,0.259945,0.270407,31.753287,1,20,0.822222,37,0.001243,0.000017,0.000056,0.000056
8894,9,90,8,0.259873,0.270291,0,1,20,1,36,0.001161,0.000016,0.000054,0.000054
6226,194,2249,7,0.348958,0.374706,1052157.684274,1,20,0.217884,4079,0.111324,0.000199,0.008638,0.008638
8895,21,200,8,0.265497,0.277206,2551.983837,1,20,0.37619,79,0.002439,0.000032,0.000109,0.000109
8896,9,90,8,0.259873,0.270291,0,1,20,1,36,0.001161,0.000016,0.000054,0.000054
6871,18,236,8,0.272552,0.284628,435.934909,1,20,0.51634,79,0.002426,0.00003,0.000121,0.000121
6870,23,297,8,0.272854,0.284982,1089.729739,1,20,0.371542,94,0.002737,0.00004,0.000125,0.000125
290,403,4157,7,0.3711,0.402113,3525610.048404,1,20,0.171895,13924,0.219065,0.000396,0.016528,0.016528
6863,9,101,8,0.270706,0.282291,0,1,20,1,36,0.001415,0.000017,0.000075,0.000075
6864,9,101,8,0.270706,0.282291,0,1,20,1,36,0.001415,0.000017,0.000075,0.000075
6867,9,101,8,0.270706,0.282291,0,1,20,1,36,0.001415,0.000017,0.000075,0.000075
8987,8,72,8,0.275457,0.286635,11662.527406,1,43,0.571429,16,0.001387,0.000018,0.000071,0.000071
5887,31,270,8,0.280387,0.293555,25959.64018,1,43,0.298925,139,0.004666,0.000044,0.000228,0.000228
13005,29,244,8,0.29653,0.311179,160058.573351,1,77,0.261084,106,0.006358,0.000048,0.000388,0.000388
3823,96,839,7,0.344165,0.366914,696042.893212,1,77,0.218421,996,0.065108,0.000112,0.005333,0.005333
